Periodo,Sector,Departamento,Cargo,Provincia,Sueldo_Min_ARS,Sueldo_Max_ARS,Sueldo_Min_USD,Sueldo_Max_USD
2024-Q3,Energía y Petróleo,IT,Soporte Técnico / Help desk,NOA,1396395,2882302.5,1252.37219730942,2585.02466367713
2024-Q3,Energía y Petróleo,IT,Soporte Técnico / Help desk,Patagonia,1586812.5,3275343.75,1423.15022421525,2937.52802690583
2024-Q3,IT,IT,Soporte Técnico / Help desk,Buenos Aires,1511250,3119375,1355.38116591928,2797.64573991031
2024-Q3,IT,IT,Soporte Técnico / Help desk,Cuyo,1390350,2869825,1246.95067264574,2573.83408071749
2024-Q3,IT,IT,Soporte Técnico / Help desk,Litoral,1390350,2869825,1246.95067264574,2573.83408071749
2024-Q3,IT,IT,Soporte Técnico / Help desk,NEA,1329900,2745050,1192.73542600897,2461.92825112108
2024-Q3,IT,IT,Soporte Técnico / Help desk,NOA,1329900,2745050,1192.73542600897,2461.92825112108
2024-Q3,IT,IT,Soporte Técnico / Help desk,Patagonia,1511250,3119375,1355.38116591928,2797.64573991031
2024-Q3,Lab & Pharma,IT,Soporte Técnico / Help desk,Buenos Aires,1596729.75,3136434.38,1432.04461883408,2812.945632287
2024-Q3,Lab & Pharma,IT,Soporte Técnico / Help desk,Cuyo,1468991.37,2885519.6296,1317.48104932735,2587.90998170404
2024-Q3,Lab & Pharma,IT,Soporte Técnico / Help desk,Litoral,1468991.37,2885519.6296,1317.48104932735,2587.90998170404
2024-Q3,Lab & Pharma,IT,Soporte Técnico / Help desk,NEA,1405122.18,2760062.2544,1260.19926457399,2475.39215641256
2024-Q3,Lab & Pharma,IT,Soporte Técnico / Help desk,NOA,1405122.18,2760062.2544,1260.19926457399,2475.39215641256
2024-Q3,Lab & Pharma,IT,Soporte Técnico / Help desk,Patagonia,1596729.75,3136434.38,1432.04461883408,2812.945632287
2024-Q3,Manufactura,IT,Soporte Técnico / Help desk,Buenos Aires,1511250,3119375,1355.38116591928,2797.64573991031
2024-Q3,Manufactura,IT,Soporte Técnico / Help desk,Cuyo,1390350,2869825,1246.95067264574,2573.83408071749
2024-Q3,Manufactura,IT,Soporte Técnico / Help desk,Litoral,1390350,2869825,1246.95067264574,2573.83408071749
2024-Q3,Manufactura,IT,Soporte Técnico / Help desk,NEA,1329900,2745050,1192.73542600897,2461.92825112108
2024-Q3,Manufactura,IT,Soporte Técnico / Help desk,NOA,1329900,2745050,1192.73542600897,2461.92825112108
2024-Q3,Manufactura,IT,Soporte Técnico / Help desk,Patagonia,1511250,3119375,1355.38116591928,2797.64573991031
2024-Q3,Retail & Comercio,IT,Soporte Técnico / Help desk,Buenos Aires,1511250,3119375,1355.38116591928,2797.64573991031
2024-Q3,Retail & Comercio,IT,Soporte Técnico / Help desk,Cuyo,1390350,2869825,1246.95067264574,2573.83408071749
2024-Q3,Retail & Comercio,IT,Soporte Técnico / Help desk,Litoral,1390350,2869825,1246.95067264574,2573.83408071749
2024-Q3,Retail & Comercio,IT,Soporte Técnico / Help desk,NEA,1329900,2745050,1192.73542600897,2461.92825112108
2024-Q3,Retail & Comercio,IT,Soporte Técnico / Help desk,NOA,1329900,2745050,1192.73542600897,2461.92825112108
2024-Q3,Retail & Comercio,IT,Soporte Técnico / Help desk,Patagonia,1511250,3119375,1355.38116591928,2797.64573991031
2024-Q3,Servicios,IT,Soporte Técnico / Help desk,Buenos Aires,1511250,3119375,1355.38116591928,2797.64573991031
2024-Q3,Servicios,IT,Soporte Técnico / Help desk,Cuyo,1390350,2869825,1246.95067264574,2573.83408071749
2024-Q3,Servicios,IT,Soporte Técnico / Help desk,Litoral,1390350,2869825,1246.95067264574,2573.83408071749
2024-Q3,Servicios,IT,Soporte Técnico / Help desk,NEA,1329900,2745050,1192.73542600897,2461.92825112108
2024-Q3,Servicios,IT,Soporte Técnico / Help desk,NOA,1329900,2745050,1192.73542600897,2461.92825112108
2024-Q3,Servicios,IT,Soporte Técnico / Help desk,Patagonia,1511250,3119375,1355.38116591928,2797.64573991031
2024-Q3,Transporte y logística,IT,Soporte Técnico / Help desk,Buenos Aires,1511250,3119375,1355.38116591928,2797.64573991031
2024-Q3,Transporte y logística,IT,Soporte Técnico / Help desk,Cuyo,1390350,2869825,1246.95067264574,2573.83408071749
2024-Q3,Transporte y logística,IT,Soporte Técnico / Help desk,Litoral,1390350,2869825,1246.95067264574,2573.83408071749
2024-Q3,Transporte y logística,IT,Soporte Técnico / Help desk,NEA,1329900,2745050,1192.73542600897,2461.92825112108
2024-Q3,Transporte y logística,IT,Soporte Técnico / Help desk,NOA,1329900,2745050,1192.73542600897,2461.92825112108
2024-Q3,Transporte y logística,IT,Soporte Técnico / Help desk,Patagonia,1511250,3119375,1355.38116591928,2797.64573991031
2024-Q3,Automotriz,IT,SysAdmin,Buenos Aires,4359375,6296875,3909.7533632287,5647.42152466368
2024-Q3,Automotriz,IT,SysAdmin,Cuyo,4010625,5793125,3596.9730941704,5195.62780269058
2024-Q3,Automotriz,IT,SysAdmin,Litoral,4010625,5793125,3596.9730941704,5195.62780269058
2024-Q3,Automotriz,IT,SysAdmin,NEA,3836250,5541250,3440.58295964126,4969.73094170404
2024-Q3,Automotriz,IT,SysAdmin,NOA,3836250,5541250,3440.58295964126,4969.73094170404
2024-Q3,Automotriz,IT,SysAdmin,Patagonia,4359375,6296875,3909.7533632287,5647.42152466368
2024-Q3,Banca & Serv Financieros,IT,SysAdmin,Buenos Aires,4359375,6296875,3909.7533632287,5647.42152466368
2024-Q3,Banca & Serv Financieros,IT,SysAdmin,Cuyo,4010625,5793125,3596.9730941704,5195.62780269058
2024-Q3,Banca & Serv Financieros,IT,SysAdmin,Litoral,4010625,5793125,3596.9730941704,5195.62780269058
2024-Q3,Banca & Serv Financieros,IT,SysAdmin,NEA,3836250,5541250,3440.58295964126,4969.73094170404
2024-Q3,Banca & Serv Financieros,IT,SysAdmin,NOA,3836250,5541250,3440.58295964126,4969.73094170404
2024-Q3,Banca & Serv Financieros,IT,SysAdmin,Patagonia,4359375,6296875,3909.7533632287,5647.42152466368
2024-Q3,Consumo masivo,IT,SysAdmin,Buenos Aires,4359375,6296875,3909.7533632287,5647.42152466368
2024-Q3,Consumo masivo,IT,SysAdmin,Cuyo,4010625,5793125,3596.9730941704,5195.62780269058
2024-Q3,Consumo masivo,IT,SysAdmin,Litoral,4010625,5793125,3596.9730941704,5195.62780269058
2024-Q3,Consumo masivo,IT,SysAdmin,NEA,3836250,5541250,3440.58295964126,4969.73094170404
2024-Q3,Consumo masivo,IT,SysAdmin,NOA,3836250,5541250,3440.58295964126,4969.73094170404
2024-Q3,Consumo masivo,IT,SysAdmin,Patagonia,4359375,6296875,3909.7533632287,5647.42152466368
2024-Q3,Energía y Petróleo,IT,SysAdmin,Buenos Aires,4577344.5,6611718.75,4105.24170403587,5929.79260089686
2024-Q3,Energía y Petróleo,IT,SysAdmin,Cuyo,4211156.94,6082781.25,3776.822367713,5455.40919282511
2024-Q3,Energía y Petróleo,IT,SysAdmin,Litoral,4211156.94,6082781.25,3776.822367713,5455.40919282511
2024-Q3,Energía y Petróleo,IT,SysAdmin,NEA,4028063.16,5818312.5,3612.61269955157,5218.21748878924
2024-Q3,Energía y Petróleo,IT,SysAdmin,NOA,4028063.16,5818312.5,3612.61269955157,5218.21748878924
2024-Q3,Energía y Petróleo,IT,SysAdmin,Patagonia,4577344.5,6611718.75,4105.24170403587,5929.79260089686
2024-Q3,IT,IT,SysAdmin,Buenos Aires,4359375,6296875,3909.7533632287,5647.42152466368
2024-Q3,IT,IT,SysAdmin,Cuyo,4010625,5793125,3596.9730941704,5195.62780269058
2024-Q3,IT,IT,SysAdmin,Litoral,4010625,5793125,3596.9730941704,5195.62780269058
2024-Q3,IT,IT,SysAdmin,NEA,3836250,5541250,3440.58295964126,4969.73094170404
2024-Q3,IT,IT,SysAdmin,NOA,3836250,5541250,3440.58295964126,4969.73094170404
2024-Q3,IT,IT,SysAdmin,Patagonia,4359375,6296875,3909.7533632287,5647.42152466368
2024-Q3,Lab & Pharma,IT,SysAdmin,Buenos Aires,4577344.5,6611718.75,4105.24170403587,5929.79260089686
2024-Q3,Lab & Pharma,IT,SysAdmin,Cuyo,4211156.94,6082781.25,3776.822367713,5455.40919282511
2024-Q3,Lab & Pharma,IT,SysAdmin,Litoral,4211156.94,6082781.25,3776.822367713,5455.40919282511
2024-Q3,Lab & Pharma,IT,SysAdmin,NEA,4028063.16,5818312.5,3612.61269955157,5218.21748878924
2024-Q3,Lab & Pharma,IT,SysAdmin,NOA,4028063.16,5818312.5,3612.61269955157,5218.21748878924
2024-Q3,Lab & Pharma,IT,SysAdmin,Patagonia,4577344.5,6611718.75,4105.24170403587,5929.79260089686
2024-Q3,Manufactura,IT,SysAdmin,Buenos Aires,3421566,5930712.13,3068.66905829596,5319.02433183856
2024-Q3,Manufactura,IT,SysAdmin,Cuyo,3147840.72,5456255.1596,2823.17553363229,4893.50238529148
2024-Q3,Manufactura,IT,SysAdmin,Litoral,3147840.72,5456255.1596,2823.17553363229,4893.50238529148
2024-Q3,Manufactura,IT,SysAdmin,NEA,3010978.08,5219026.6744,2700.42877130045,4680.74141201794
2024-Q3,Manufactura,IT,SysAdmin,NOA,3010978.08,5219026.6744,2700.42877130045,4680.74141201794
2024-Q3,Manufactura,IT,SysAdmin,Patagonia,3421566,5930712.13,3068.66905829596,5319.02433183856
2024-Q3,Retail & Comercio,IT,SysAdmin,Buenos Aires,3421566,5930712.13,3068.66905829596,5319.02433183856
2024-Q3,Retail & Comercio,IT,SysAdmin,Cuyo,3147840.72,5456255.1596,2823.17553363229,4893.50238529148
2024-Q3,Retail & Comercio,IT,SysAdmin,Litoral,3147840.72,5456255.1596,2823.17553363229,4893.50238529148
2024-Q3,Retail & Comercio,IT,SysAdmin,NEA,3010978.08,5219026.6744,2700.42877130045,4680.74141201794
2024-Q3,Retail & Comercio,IT,SysAdmin,NOA,3010978.08,5219026.6744,2700.42877130045,4680.74141201794
2024-Q3,Retail & Comercio,IT,SysAdmin,Patagonia,3421566,5930712.13,3068.66905829596,5319.02433183856
2024-Q3,Servicios,IT,SysAdmin,Buenos Aires,3421566,5930712.13,3068.66905829596,5319.02433183856
2024-Q3,Servicios,IT,SysAdmin,Cuyo,3147840.72,5456255.1596,2823.17553363229,4893.50238529148
2024-Q3,Servicios,IT,SysAdmin,Litoral,3147840.72,5456255.1596,2823.17553363229,4893.50238529148
2024-Q3,Servicios,IT,SysAdmin,NEA,3010978.08,5219026.6744,2700.42877130045,4680.74141201794
2024-Q3,Servicios,IT,SysAdmin,NOA,3010978.08,5219026.6744,2700.42877130045,4680.74141201794
2024-Q3,Servicios,IT,SysAdmin,Patagonia,3421566,5930712.13,3068.66905829596,5319.02433183856
2024-Q3,Transporte y logística,IT,SysAdmin,Buenos Aires,3421566,5930712.13,3068.66905829596,5319.02433183856
2024-Q3,Transporte y logística,IT,SysAdmin,Cuyo,3147840.72,5456255.1596,2823.17553363229,4893.50238529148
2024-Q3,Transporte y logística,IT,SysAdmin,Litoral,3147840.72,5456255.1596,2823.17553363229,4893.50238529148
2024-Q3,Transporte y logística,IT,SysAdmin,NEA,3010978.08,5219026.6744,2700.42877130045,4680.74141201794
2024-Q3,Transporte y logística,IT,SysAdmin,NOA,3010978.08,5219026.6744,2700.42877130045,4680.74141201794
2024-Q3,Transporte y logística,IT,SysAdmin,Patagonia,3421566,5930712.13,3068.66905829596,5319.02433183856
2024-Q3,Automotriz,Calidad,Analista de Calidad,Buenos Aires,2824999.99999999,3954999.99999999,2533.63228699551,3547.08520179371
2024-Q3,Automotriz,Calidad,Analista de Calidad,Cuyo,2485999.99999999,3480399.99999999,2229.59641255604,3121.43497757847
2024-Q3,Automotriz,Calidad,Analista de Calidad,Litoral,2542499.99999999,3559499.99999999,2280.26905829596,3192.37668161434
2024-Q3,Automotriz,Calidad,Analista de Calidad,NEA,2330624.99999999,3262874.99999999,2090.24663677129,2926.34529147981
2024-Q3,Automotriz,Calidad,Analista de Calidad,NOA,2401249.99999999,3361749.99999999,2153.58744394618,3015.02242152465
2024-Q3,Automotriz,Calidad,Analista de Calidad,Patagonia,3531249.99999999,4943749.99999999,3167.04035874439,4433.85650224214
2024-Q3,Banca & Serv Financieros,Calidad,Analista de Calidad,Buenos Aires,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Analista de Calidad,Cuyo,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Analista de Calidad,Litoral,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Analista de Calidad,NEA,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Analista de Calidad,NOA,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Analista de Calidad,Patagonia,0,0,0,0
2024-Q3,Consumo masivo,Calidad,Analista de Calidad,Buenos Aires,2260000,2824999.99999999,2026.90582959641,2533.63228699551
2024-Q3,Consumo masivo,Calidad,Analista de Calidad,Cuyo,1988800,2485999.99999999,1783.67713004484,2229.59641255604
2024-Q3,Consumo masivo,Calidad,Analista de Calidad,Litoral,2034000,2542499.99999999,1824.21524663677,2280.26905829596
2024-Q3,Consumo masivo,Calidad,Analista de Calidad,NEA,1864500,2330624.99999999,1672.19730941704,2090.24663677129
2024-Q3,Consumo masivo,Calidad,Analista de Calidad,NOA,1921000,2401249.99999999,1722.86995515695,2153.58744394618
2024-Q3,Consumo masivo,Calidad,Analista de Calidad,Patagonia,2825000,3531249.99999999,2533.63228699552,3167.04035874439
2024-Q3,Energía y Petróleo,Calidad,Analista de Calidad,Buenos Aires,2824999.99999999,3940874.99999999,2533.63228699551,3534.41704035874
2024-Q3,Energía y Petróleo,Calidad,Analista de Calidad,Cuyo,2485999.99999999,3467969.99999999,2229.59641255604,3110.28699551569
2024-Q3,Energía y Petróleo,Calidad,Analista de Calidad,Litoral,2542499.99999999,3546787.49999999,2280.26905829596,3180.97533632286
2024-Q3,Energía y Petróleo,Calidad,Analista de Calidad,NEA,2330624.99999999,3251221.87499999,2090.24663677129,2915.89405829596
2024-Q3,Energía y Petróleo,Calidad,Analista de Calidad,NOA,2401249.99999999,3349743.74999999,2153.58744394618,3004.25448430492
2024-Q3,Energía y Petróleo,Calidad,Analista de Calidad,Patagonia,3531249.99999999,4926093.74999999,3167.04035874439,4418.02130044842
2024-Q3,IT,Calidad,Analista de Calidad,Buenos Aires,1860960,2736720,1669.02242152466,2454.45739910314
2024-Q3,IT,Calidad,Analista de Calidad,Cuyo,1637644.8,2408313.6,1468.7397309417,2159.92251121076
2024-Q3,IT,Calidad,Analista de Calidad,Litoral,1674864,2463048,1502.1201793722,2209.01165919282
2024-Q3,IT,Calidad,Analista de Calidad,NEA,1535292,2257794,1376.94349775785,2024.92735426009
2024-Q3,IT,Calidad,Analista de Calidad,NOA,1581816,2326212,1418.66905829596,2086.28878923767
2024-Q3,IT,Calidad,Analista de Calidad,Patagonia,2326200,3420900,2086.27802690583,3068.07174887892
2024-Q3,Lab & Pharma,Calidad,Analista de Calidad,Buenos Aires,2260000,3389999.99999999,2026.90582959641,3040.35874439461
2024-Q3,Lab & Pharma,Calidad,Analista de Calidad,Cuyo,1988800,2983199.99999999,1783.67713004484,2675.51569506726
2024-Q3,Lab & Pharma,Calidad,Analista de Calidad,Litoral,2034000,3050999.99999999,1824.21524663677,2736.32286995515
2024-Q3,Lab & Pharma,Calidad,Analista de Calidad,NEA,1864500,2796749.99999999,1672.19730941704,2508.29596412555
2024-Q3,Lab & Pharma,Calidad,Analista de Calidad,NOA,1921000,2881499.99999999,1722.86995515695,2584.30493273542
2024-Q3,Lab & Pharma,Calidad,Analista de Calidad,Patagonia,2825000,4237499.99999999,2533.63228699552,3800.44843049326
2024-Q3,Manufactura,Calidad,Analista de Calidad,Buenos Aires,2118750,2627249.99999999,1900.22421524664,2356.27802690582
2024-Q3,Manufactura,Calidad,Analista de Calidad,Cuyo,1864500,2311979.99999999,1672.19730941704,2073.52466367712
2024-Q3,Manufactura,Calidad,Analista de Calidad,Litoral,1906875,2364524.99999999,1710.20179372197,2120.65022421524
2024-Q3,Manufactura,Calidad,Analista de Calidad,NEA,1747968.75,2167481.24999999,1567.68497757848,1943.9293721973
2024-Q3,Manufactura,Calidad,Analista de Calidad,NOA,1800937.5,2233162.49999999,1615.19058295964,2002.83632286995
2024-Q3,Manufactura,Calidad,Analista de Calidad,Patagonia,2648437.5,3284062.49999999,2375.2802690583,2945.34753363228
2024-Q3,Retail & Comercio,Calidad,Analista de Calidad,Buenos Aires,2079900,2627249.99999999,1865.38116591928,2356.27802690582
2024-Q3,Retail & Comercio,Calidad,Analista de Calidad,Cuyo,1830312,2311979.99999999,1641.53542600897,2073.52466367712
2024-Q3,Retail & Comercio,Calidad,Analista de Calidad,Litoral,1871910,2364524.99999999,1678.84304932735,2120.65022421524
2024-Q3,Retail & Comercio,Calidad,Analista de Calidad,NEA,1715917.5,2167481.24999999,1538.93946188341,1943.9293721973
2024-Q3,Retail & Comercio,Calidad,Analista de Calidad,NOA,1767915,2233162.49999999,1585.57399103139,2002.83632286995
2024-Q3,Retail & Comercio,Calidad,Analista de Calidad,Patagonia,2599875,3284062.49999999,2331.7264573991,2945.34753363228
2024-Q3,Servicios,Calidad,Analista de Calidad,Buenos Aires,1977499.99999999,2683749.99999999,1773.54260089685,2406.95067264573
2024-Q3,Servicios,Calidad,Analista de Calidad,Cuyo,1740199.99999999,2361699.99999999,1560.71748878923,2118.11659192824
2024-Q3,Servicios,Calidad,Analista de Calidad,Litoral,1779749.99999999,2415374.99999999,1596.18834080717,2166.25560538116
2024-Q3,Servicios,Calidad,Analista de Calidad,NEA,1631437.49999999,2214093.74999999,1463.1726457399,1985.73430493273
2024-Q3,Servicios,Calidad,Analista de Calidad,NOA,1680874.99999999,2281187.49999999,1507.51121076232,2045.90807174887
2024-Q3,Servicios,Calidad,Analista de Calidad,Patagonia,2471874.99999999,3354687.49999999,2216.92825112107,3008.68834080717
2024-Q3,Transporte y logística,Calidad,Analista de Calidad,Buenos Aires,1860960,2408315,1669.02242152466,2159.92376681614
2024-Q3,Transporte y logística,Calidad,Analista de Calidad,Cuyo,1637644.8,2119317.2,1468.7397309417,1900.73291479821
2024-Q3,Transporte y logística,Calidad,Analista de Calidad,Litoral,1674864,2167483.5,1502.1201793722,1943.93139013453
2024-Q3,Transporte y logística,Calidad,Analista de Calidad,NEA,1535292,1986859.875,1376.94349775785,1781.93710762332
2024-Q3,Transporte y logística,Calidad,Analista de Calidad,NOA,1581816,2047067.75,1418.66905829596,1835.93520179372
2024-Q3,Transporte y logística,Calidad,Analista de Calidad,Patagonia,2326200,3010393.75,2086.27802690583,2699.90470852018
2024-Q3,Automotriz,Calidad,Gerente de Calidad,Buenos Aires,7662812.49999999,10946874.9999999,6872.47757847533,9817.82511210753
2024-Q3,Automotriz,Calidad,Gerente de Calidad,Cuyo,6743274.99999999,9633249.99999991,6047.78026905829,8639.68609865463
2024-Q3,Automotriz,Calidad,Gerente de Calidad,Litoral,6896531.24999999,9852187.49999991,6185.22982062779,8836.04260089678
2024-Q3,Automotriz,Calidad,Gerente de Calidad,NEA,6321820.31249999,9031171.87499992,5669.79400224214,8099.70571748872
2024-Q3,Automotriz,Calidad,Gerente de Calidad,NOA,6513390.62499999,9304843.74999991,5841.60594170403,8345.1513452914
2024-Q3,Automotriz,Calidad,Gerente de Calidad,Patagonia,9578515.62499999,13683593.7499999,8590.59697309416,12272.2813901344
2024-Q3,Banca & Serv Financieros,Calidad,Gerente de Calidad,Buenos Aires,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Gerente de Calidad,Cuyo,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Gerente de Calidad,Litoral,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Gerente de Calidad,NEA,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Gerente de Calidad,NOA,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Gerente de Calidad,Patagonia,0,0,0,0
2024-Q3,Consumo masivo,Calidad,Gerente de Calidad,Buenos Aires,4237500,6433390,3800.44843049327,5769.85650224215
2024-Q3,Consumo masivo,Calidad,Gerente de Calidad,Cuyo,3729000,5661383.2,3344.39461883408,5077.47372197309
2024-Q3,Consumo masivo,Calidad,Gerente de Calidad,Litoral,3813750,5790051,3420.40358744395,5192.87085201794
2024-Q3,Consumo masivo,Calidad,Gerente de Calidad,NEA,3495937.5,5307546.75,3135.36995515695,4760.13161434978
2024-Q3,Consumo masivo,Calidad,Gerente de Calidad,NOA,3601875,5468381.5,3230.38116591928,4904.37802690583
2024-Q3,Consumo masivo,Calidad,Gerente de Calidad,Patagonia,5296875,8041737.5,4750.56053811659,7212.32062780269
2024-Q3,Energía y Petróleo,Calidad,Gerente de Calidad,Buenos Aires,7662812.49999999,10946874.9999999,6872.47757847533,9817.82511210753
2024-Q3,Energía y Petróleo,Calidad,Gerente de Calidad,Cuyo,6743274.99999999,9633249.99999991,6047.78026905829,8639.68609865463
2024-Q3,Energía y Petróleo,Calidad,Gerente de Calidad,Litoral,6896531.24999999,9852187.49999991,6185.22982062779,8836.04260089678
2024-Q3,Energía y Petróleo,Calidad,Gerente de Calidad,NEA,6321820.31249999,9031171.87499992,5669.79400224214,8099.70571748872
2024-Q3,Energía y Petróleo,Calidad,Gerente de Calidad,NOA,6513390.62499999,9304843.74999991,5841.60594170403,8345.1513452914
2024-Q3,Energía y Petróleo,Calidad,Gerente de Calidad,Patagonia,9578515.62499999,13683593.7499999,8590.59697309416,12272.2813901344
2024-Q3,IT,Calidad,Gerente de Calidad,Buenos Aires,5336601.56249999,8894335.9375,4786.18974215246,7976.98290358744
2024-Q3,IT,Calidad,Gerente de Calidad,Cuyo,4696209.37499999,7827015.625,4211.84697309416,7019.74495515695
2024-Q3,IT,Calidad,Gerente de Calidad,Litoral,4802941.40624999,8004902.34375,4307.57076793721,7179.2846132287
2024-Q3,IT,Calidad,Gerente de Calidad,NEA,4402696.28906249,7337827.1484375,3948.60653727578,6581.01089545964
2024-Q3,IT,Calidad,Gerente de Calidad,NOA,4536111.32812499,7560185.546875,4068.26128082959,6780.43546804933
2024-Q3,IT,Calidad,Gerente de Calidad,Patagonia,6670751.95312499,11117919.921875,5982.73717769057,9971.22862948431
2024-Q3,Lab & Pharma,Calidad,Gerente de Calidad,Buenos Aires,6436762.49999999,8866968.75,5772.88116591927,7952.43834080718
2024-Q3,Lab & Pharma,Calidad,Gerente de Calidad,Cuyo,5664350.99999999,7802932.5,5080.13542600896,6998.14573991031
2024-Q3,Lab & Pharma,Calidad,Gerente de Calidad,Litoral,5793086.24999999,7980271.875,5195.59304932735,7157.19450672646
2024-Q3,Lab & Pharma,Calidad,Gerente de Calidad,NEA,5310329.06249999,7315249.21875,4762.6269618834,6560.76163116592
2024-Q3,Lab & Pharma,Calidad,Gerente de Calidad,NOA,5471248.12499999,7536923.4375,4906.94899103138,6759.5725896861
2024-Q3,Lab & Pharma,Calidad,Gerente de Calidad,Patagonia,8045953.12499999,11083710.9375,7216.10145739909,9940.54792600897
2024-Q3,Manufactura,Calidad,Gerente de Calidad,Buenos Aires,5336601.56249999,8894335,4786.18974215246,7976.98206278027
2024-Q3,Manufactura,Calidad,Gerente de Calidad,Cuyo,4696209.37499999,7827014.8,4211.84697309416,7019.74421524664
2024-Q3,Manufactura,Calidad,Gerente de Calidad,Litoral,4802941.40624999,8004901.5,4307.57076793721,7179.28385650224
2024-Q3,Manufactura,Calidad,Gerente de Calidad,NEA,4402696.28906249,7337826.375,3948.60653727578,6581.01020179372
2024-Q3,Manufactura,Calidad,Gerente de Calidad,NOA,4536111.32812499,7560184.75,4068.26128082959,6780.43475336323
2024-Q3,Manufactura,Calidad,Gerente de Calidad,Patagonia,6670751.95312499,11117918.75,5982.73717769057,9971.22757847534
2024-Q3,Retail & Comercio,Calidad,Gerente de Calidad,Buenos Aires,4540875,6433385,4072.533632287,5769.85201793722
2024-Q3,Retail & Comercio,Calidad,Gerente de Calidad,Cuyo,3995970,5661378.8,3583.82959641256,5077.46977578475
2024-Q3,Retail & Comercio,Calidad,Gerente de Calidad,Litoral,4086787.5,5790046.5,3665.2802690583,5192.8668161435
2024-Q3,Retail & Comercio,Calidad,Gerente de Calidad,NEA,3746221.875,5307542.625,3359.84024663677,4760.12791479821
2024-Q3,Retail & Comercio,Calidad,Gerente de Calidad,NOA,3859743.75,5468377.25,3461.65358744395,4904.37421524664
2024-Q3,Retail & Comercio,Calidad,Gerente de Calidad,Patagonia,5676093.75,8041731.25,5090.66704035874,7212.31502242153
2024-Q3,Servicios,Calidad,Gerente de Calidad,Buenos Aires,6349187.49999999,7881749.99999999,5694.33856502241,7068.83408071748
2024-Q3,Servicios,Calidad,Gerente de Calidad,Cuyo,5587284.99999999,6935939.99999999,5011.01793721972,6220.57399103138
2024-Q3,Servicios,Calidad,Gerente de Calidad,Litoral,5714268.74999999,7093574.99999999,5124.90470852017,6361.95067264573
2024-Q3,Servicios,Calidad,Gerente de Calidad,NEA,5238079.68749999,6502443.74999999,4697.82931614349,5831.78811659192
2024-Q3,Servicios,Calidad,Gerente de Calidad,NOA,5396809.37499999,6699487.49999999,4840.18778026905,6008.50896860986
2024-Q3,Servicios,Calidad,Gerente de Calidad,Patagonia,7936484.37499999,9852187.49999999,7117.92320627802,8836.04260089685
2024-Q3,Transporte y logística,Calidad,Gerente de Calidad,Buenos Aires,0,0,0,0
2024-Q3,Transporte y logística,Calidad,Gerente de Calidad,Cuyo,0,0,0,0
2024-Q3,Transporte y logística,Calidad,Gerente de Calidad,Litoral,0,0,0,0
2024-Q3,Transporte y logística,Calidad,Gerente de Calidad,NEA,0,0,0,0
2024-Q3,Transporte y logística,Calidad,Gerente de Calidad,NOA,0,0,0,0
2024-Q3,Transporte y logística,Calidad,Gerente de Calidad,Patagonia,0,0,0,0
2024-Q3,Automotriz,Calidad,Jefe de Calidad,Buenos Aires,4597680,7005999.99999999,4123.4798206278,6283.40807174887
2024-Q3,Automotriz,Calidad,Jefe de Calidad,Cuyo,4045958.4,6165279.99999999,3628.66224215247,5529.399103139
2024-Q3,Automotriz,Calidad,Jefe de Calidad,Litoral,4137912,6305399.99999999,3711.13183856502,5655.06726457398
2024-Q3,Automotriz,Calidad,Jefe de Calidad,NEA,3793086,5779949.99999999,3401.87085201794,5183.81165919282
2024-Q3,Automotriz,Calidad,Jefe de Calidad,NOA,3908028,5955099.99999999,3504.95784753363,5340.89686098654
2024-Q3,Automotriz,Calidad,Jefe de Calidad,Patagonia,5747100,8757499.99999999,5154.34977578475,7854.26008968609
2024-Q3,Banca & Serv Financieros,Calidad,Jefe de Calidad,Buenos Aires,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Jefe de Calidad,Cuyo,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Jefe de Calidad,Litoral,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Jefe de Calidad,NEA,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Jefe de Calidad,NOA,0,0,0,0
2024-Q3,Banca & Serv Financieros,Calidad,Jefe de Calidad,Patagonia,0,0,0,0
2024-Q3,Consumo masivo,Calidad,Jefe de Calidad,Buenos Aires,2966249.99999999,3672499.99999999,2660.31390134528,3293.72197309416
2024-Q3,Consumo masivo,Calidad,Jefe de Calidad,Cuyo,2610299.99999999,3231799.99999999,2341.07623318385,2898.47533632286
2024-Q3,Consumo masivo,Calidad,Jefe de Calidad,Litoral,2669624.99999999,3305249.99999999,2394.28251121075,2964.34977578474
